time,chest_hr
2020-12-25T21:58:12Z,159
2020-12-25T21:58:13Z,159
2020-12-25T21:58:14Z,159
2020-12-25T21:58:15Z,159
2020-12-25T21:58:16Z,159
2020-12-25T21:58:18Z,159
2020-12-25T21:58:19Z,159
2020-12-25T21:58:21Z,160
2020-12-25T21:58:22Z,159
2020-12-25T21:58:24Z,160
2020-12-25T21:58:25Z,160
2020-12-25T21:58:26Z,160
2020-12-25T21:58:27Z,160
2020-12-25T21:58:28Z,160
2020-12-25T21:58:29Z,160
2020-12-25T21:58:31Z,160
2020-12-25T21:58:32Z,160
2020-12-25T21:58:33Z,160
2020-12-25T21:58:34Z,160
2020-12-25T21:58:36Z,160
2020-12-25T21:58:37Z,161
2020-12-25T21:58:38Z,161
2020-12-25T21:58:40Z,161
2020-12-25T21:58:41Z,161
2020-12-25T21:58:42Z,161
2020-12-25T21:58:43Z,161
2020-12-25T21:58:45Z,160
2020-12-25T21:58:46Z,161
2020-12-25T21:58:47Z,161
2020-12-25T21:58:48Z,160
2020-12-25T21:58:50Z,160
2020-12-25T21:58:51Z,160
2020-12-25T21:58:52Z,160
2020-12-25T21:58:54Z,160
2020-12-25T21:58:55Z,161
2020-12-25T21:58:56Z,161
2020-12-25T21:58:57Z,160
2020-12-25T21:58:59Z,160
2020-12-25T21:59:00Z,160
2020-12-25T21:59:01Z,161
2020-12-25T21:59:02Z,161
2020-12-25T21:59:04Z,160
2020-12-25T21:59:05Z,161
2020-12-25T21:59:07Z,161
2020-12-25T21:59:08Z,161
2020-12-25T21:59:09Z,161
2020-12-25T21:59:11Z,160
2020-12-25T21:59:12Z,161
2020-12-25T21:59:13Z,161
2020-12-25T21:59:15Z,161
2020-12-25T21:59:16Z,161
2020-12-25T21:59:17Z,161
2020-12-25T21:59:18Z,161
2020-12-25T21:59:20Z,161
2020-12-25T21:59:21Z,161
2020-12-25T21:59:22Z,161
2020-12-25T21:59:24Z,161
2020-12-25T21:59:25Z,161
2020-12-25T21:59:26Z,161
2020-12-25T21:59:27Z,161
2020-12-25T21:59:29Z,161
2020-12-25T21:59:30Z,161
2020-12-25T21:59:32Z,161
2020-12-25T21:59:33Z,161
2020-12-25T21:59:34Z,162
2020-12-25T21:59:36Z,162
2020-12-25T21:59:37Z,162
2020-12-25T21:59:38Z,162
2020-12-25T21:59:39Z,162
2020-12-25T21:59:41Z,162
2020-12-25T21:59:42Z,162
2020-12-25T21:59:43Z,162
2020-12-25T21:59:45Z,162
2020-12-25T21:59:46Z,162
2020-12-25T21:59:48Z,162
2020-12-25T21:59:49Z,162
2020-12-25T21:59:50Z,162
2020-12-25T21:59:51Z,162
2020-12-25T21:59:52Z,163
2020-12-25T21:59:53Z,163
2020-12-25T21:59:55Z,162
2020-12-25T21:59:56Z,162
2020-12-25T21:59:58Z,162
2020-12-25T21:59:59Z,162
2020-12-25T22:00:00Z,162
2020-12-25T22:00:01Z,161
2020-12-25T22:00:02Z,161
2020-12-25T22:00:04Z,161
2020-12-25T22:00:05Z,161
2020-12-25T22:00:06Z,160
2020-12-25T22:00:07Z,160
2020-12-25T22:00:08Z,160
2020-12-25T22:00:09Z,160
2020-12-25T22:00:10Z,160
2020-12-25T22:00:12Z,161
2020-12-25T22:00:14Z,160
2020-12-25T22:00:15Z,161
2020-12-25T22:00:16Z,160
2020-12-25T22:00:17Z,160
2020-12-25T22:00:18Z,160
2020-12-25T22:00:20Z,160
2020-12-25T22:00:21Z,160
2020-12-25T22:00:22Z,160
2020-12-25T22:00:24Z,161
2020-12-25T22:00:25Z,160
2020-12-25T22:00:27Z,161
2020-12-25T22:00:28Z,161
2020-12-25T22:00:30Z,161
2020-12-25T22:00:31Z,161
2020-12-25T22:00:33Z,161
2020-12-25T22:00:34Z,161
2020-12-25T22:00:36Z,162
2020-12-25T22:00:37Z,161
2020-12-25T22:00:38Z,161
2020-12-25T22:00:40Z,161
2020-12-25T22:00:41Z,161
2020-12-25T22:00:42Z,161
2020-12-25T22:00:44Z,161
2020-12-25T22:00:45Z,161
2020-12-25T22:00:46Z,161
2020-12-25T22:00:47Z,161
2020-12-25T22:00:48Z,162
2020-12-25T22:00:50Z,161
2020-12-25T22:00:52Z,161
2020-12-25T22:00:53Z,162
2020-12-25T22:00:54Z,161
2020-12-25T22:00:56Z,162
2020-12-25T22:00:57Z,162
2020-12-25T22:00:59Z,162
2020-12-25T22:01:00Z,162
2020-12-25T22:01:01Z,161
2020-12-25T22:01:03Z,162
2020-12-25T22:01:04Z,162
2020-12-25T22:01:06Z,161
2020-12-25T22:01:07Z,162
2020-12-25T22:01:09Z,162
2020-12-25T22:01:10Z,162
2020-12-25T22:01:11Z,162
2020-12-25T22:01:13Z,161
2020-12-25T22:01:14Z,162
2020-12-25T22:01:15Z,162
2020-12-25T22:01:17Z,162
2020-12-25T22:01:18Z,162
2020-12-25T22:01:20Z,162
2020-12-25T22:01:21Z,161
2020-12-25T22:01:22Z,161
2020-12-25T22:01:24Z,162
2020-12-25T22:01:25Z,162
2020-12-25T22:01:27Z,161
2020-12-25T22:01:28Z,162
2020-12-25T22:01:29Z,161
2020-12-25T22:01:30Z,161
2020-12-25T22:01:31Z,161
2020-12-25T22:01:33Z,162
2020-12-25T22:01:34Z,162
2020-12-25T22:01:36Z,162
2020-12-25T22:01:37Z,161
2020-12-25T22:01:39Z,162
2020-12-25T22:01:40Z,162
2020-12-25T22:01:41Z,162
2020-12-25T22:01:43Z,161
2020-12-25T22:01:44Z,162
2020-12-25T22:01:45Z,162
2020-12-25T22:01:47Z,162
2020-12-25T22:01:48Z,162
2020-12-25T22:01:49Z,162
2020-12-25T22:01:51Z,162
2020-12-25T22:01:52Z,162
2020-12-25T22:01:53Z,162
2020-12-25T22:01:54Z,162
2020-12-25T22:01:56Z,163
2020-12-25T22:01:57Z,162
2020-12-25T22:01:58Z,162
2020-12-25T22:01:59Z,162
2020-12-25T22:02:00Z,162
2020-12-25T22:02:01Z,162
2020-12-25T22:02:02Z,162
2020-12-25T22:02:03Z,162
2020-12-25T22:02:05Z,162
2020-12-25T22:02:06Z,162
2020-12-25T22:02:08Z,162
2020-12-25T22:02:09Z,162
2020-12-25T22:02:10Z,162
2020-12-25T22:02:11Z,162
2020-12-25T22:02:13Z,162
2020-12-25T22:02:14Z,162
2020-12-25T22:02:16Z,161
2020-12-25T22:02:17Z,162
2020-12-25T22:02:18Z,162
2020-12-25T22:02:19Z,161
2020-12-25T22:02:20Z,161
2020-12-25T22:02:22Z,162
2020-12-25T22:02:23Z,162
2020-12-25T22:02:24Z,162
2020-12-25T22:02:25Z,162
2020-12-25T22:02:27Z,162
2020-12-25T22:02:28Z,162
2020-12-25T22:02:29Z,162
2020-12-25T22:02:30Z,162
2020-12-25T22:02:31Z,162
2020-12-25T22:02:33Z,162
2020-12-25T22:02:34Z,162
2020-12-25T22:02:35Z,162
2020-12-25T22:02:36Z,162
2020-12-25T22:02:38Z,162
2020-12-25T22:02:39Z,162
2020-12-25T22:02:41Z,162
2020-12-25T22:02:42Z,162
2020-12-25T22:02:43Z,163
2020-12-25T22:02:45Z,162
2020-12-25T22:02:47Z,162
2020-12-25T22:02:48Z,162
2020-12-25T22:02:49Z,162
2020-12-25T22:02:51Z,162
2020-12-25T22:02:53Z,161
2020-12-25T22:02:54Z,161
2020-12-25T22:02:56Z,161
2020-12-25T22:02:57Z,160
2020-12-25T22:02:58Z,160
2020-12-25T22:03:00Z,160
2020-12-25T22:03:01Z,160
2020-12-25T22:03:03Z,160
